date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:48:29	53368/53368	---M--	200	added ('OK')	font/ttf	etag:%223601842-d078-5364870965980%22	https://hencework.com/theme/philbert/full-width-light/dist/fonts/simple-line-icons/Simple-Line-Icons4c82.ttf?-i3a2kk	/home/nhatphan/test/thema_admin/t_admin/hencework.com/theme/philbert/full-width-light/dist/fonts/simple-line-icons/Simple-Line-Icons4c824c82.ttf	(from https://hencework.com/theme/philbert/full-width-light/dist/css/simple-line-icons.css)
22:48:29	26384/26384	---M--	200	added ('OK')	font/woff2	etag:%223601844-6710-5364870d36280%22	https://hencework.com/theme/philbert/full-width-light/dist/fonts/simple-line-icons/Simple-Line-Icons4c82.woff2?-i3a2kk	/home/nhatphan/test/thema_admin/t_admin/hencework.com/theme/philbert/full-width-light/dist/fonts/simple-line-icons/Simple-Line-Icons4c824c82.woff2	(from https://hencework.com/theme/philbert/full-width-light/dist/css/simple-line-icons.css)
22:48:30	53444/53444	---M--	200	added ('OK')	font/woff	etag:%223601843-d0c4-5364870b4de00%22	https://hencework.com/theme/philbert/full-width-light/dist/fonts/simple-line-icons/Simple-Line-Icons4c82.woff?-i3a2kk	/home/nhatphan/test/thema_admin/t_admin/hencework.com/theme/philbert/full-width-light/dist/fonts/simple-line-icons/Simple-Line-Icons4c824c82.woff	(from https://hencework.com/theme/philbert/full-width-light/dist/css/simple-line-icons.css)
22:48:32	16304/16304	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223601810-3fb0-536486c88c080%22	https://hencework.com/theme/philbert/full-width-light/dist/fonts/linea-icons/linea-arrows-10.eot	/home/nhatphan/test/thema_admin/t_admin/hencework.com/theme/philbert/full-width-light/dist/fonts/linea-icons/linea-arrows-10.eot	(from https://hencework.com/theme/philbert/full-width-light/dist/css/linea-icon.css)
22:48:33	16304/16304	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223601814-3fb0-536486c88c080%22	https://hencework.com/theme/philbert/full-width-light/dist/fonts/linea-icons/linea-arrows-10d41d.eot?	/home/nhatphan/test/thema_admin/t_admin/hencework.com/theme/philbert/full-width-light/dist/fonts/linea-icons/linea-arrows-10d41dd41d.eot	(from https://hencework.com/theme/philbert/full-width-light/dist/css/linea-icon.css)
22:48:34	7712/7712	---M--	200	added ('OK')	font/woff	etag:%223601813-1e20-536486cc5c980%22	https://hencework.com/theme/philbert/full-width-light/dist/fonts/linea-icons/linea-arrows-10.woff	/home/nhatphan/test/thema_admin/t_admin/hencework.com/theme/philbert/full-width-light/dist/fonts/linea-icons/linea-arrows-10.woff	(from https://hencework.com/theme/philbert/full-width-light/dist/css/linea-icon.css)
22:48:35	16104/16104	---M--	200	added ('OK')	font/ttf	etag:%223601812-3ee8-536486cc5c980%22	https://hencework.com/theme/philbert/full-width-light/dist/fonts/linea-icons/linea-arrows-10.ttf	/home/nhatphan/test/thema_admin/t_admin/hencework.com/theme/philbert/full-width-light/dist/fonts/linea-icons/linea-arrows-10.ttf	(from https://hencework.com/theme/philbert/full-width-light/dist/css/linea-icon.css)
22:48:35	197492/197492	---M--	200	added ('OK')	image/svg+xml	etag:%223601841-30374-5364870595080%22	https://hencework.com/theme/philbert/full-width-light/dist/fonts/simple-line-icons/Simple-Line-Icons4c82.svg?-i3a2kk	/home/nhatphan/test/thema_admin/t_admin/hencework.com/theme/philbert/full-width-light/dist/fonts/simple-line-icons/Simple-Line-Icons4c824c82.svg	(from https://hencework.com/theme/philbert/full-width-light/dist/css/simple-line-icons.css)
22:48:37	34229/34229	---M--	200	added ('OK')	image/svg+xml	etag:%223601811-85b5-536486ca74500%22	https://hencework.com/theme/philbert/full-width-light/dist/fonts/linea-icons/linea-arrows-10.svg	/home/nhatphan/test/thema_admin/t_admin/hencework.com/theme/philbert/full-width-light/dist/fonts/linea-icons/linea-arrows-10.svg	(from https://hencework.com/theme/philbert/full-width-light/dist/css/linea-icon.css)
22:48:38	21478/21478	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223601815-53e6-536486ce44e00%22	https://hencework.com/theme/philbert/full-width-light/dist/fonts/linea-icons/linea-basic-10.eot	/home/nhatphan/test/thema_admin/t_admin/hencework.com/theme/philbert/full-width-light/dist/fonts/linea-icons/linea-basic-10.eot	(from https://hencework.com/theme/philbert/full-width-light/dist/css/linea-icon.css)
